Dia;Q_entrada;NH_entrada;TSS_entrada;DQO_entrada;DBO_entrada;TN_entrada;TKN_entrada;TP_entrada;PO_entrada;Q_saida;NH_saida;NO_saida;TSS_saida;DQO_saida;DBO_saida;TN_saida;TKN_saida;TP_saida;PO_saida
38,1250305000003;8111,98389599983;19,8749694999997;352,998535999985;509,497925999979;258,780207204989;36,862400569999;36,862400569999;9,04623200499981;4,6;7882,11589599979;1,25127542750248;0,247851100545294;5,73840063446981;68,6925875892621;2,9750117725295;2,40671033302161;2,15885923247632;3,38844955403286;3,30403503126954
38,1666972000003;8089,98387839983;19,8333027999997;350,998534399985;506,664590399979;257,355622731989;36,726567127999;36,726567127999;9,02164865199981;4,6;7860,11587840008;1,23429644524207;0,252202990344189;5,73137403478971;68,4667932462339;2,96307246589887;2,39148389731906;2,13928090697487;3,43083926229801;3,34658079243391
38,2083639000003;8067,98386079983;19,7916360999997;348,998532799985;503,831254799979;255,931038258989;36,590733685999;36,590733685999;8,99706529899981;4,6;7838,11586079989;1,21587538465751;0,256688061116921;5,72385985556989;68,2330854249274;2,95084673524025;2,37484638291149;2,11815832179456;3,47639683883197;3,39230238285428
38,2500306000003;8045,98384319983;19,7499693999997;346,998531199985;500,997919199979;254,506453785989;36,454900243999;36,454900243999;8,97248194599982;4,6;7816,11584319964;1,19658705841608;0,261327833583779;5,71605134914095;67,9922855229586;2,93845362870089;2,35740898810707;2,09608115452329;3,52503818059729;3,44111303569274
38,2916973000003;8023,98382559983;19,7083026999997;344,998529599985;498,164583599979;253,081869312989;36,319066801999;36,319066801999;8,94789859299981;4,6;7794,11582559929;1,17683544700937;0,266134756391906;5,70801567930235;67,7448714618428;2,92590682837393;2,33959516128429;2,07346040489238;3,5767310183484;3,49297970922442
38,3333640000003;8001,98380799983;19,6666359999997;342,998527999985;495,331247999979;251,657284839989;36,183233359999;36,183233359999;8,92331523999981;4,6;7772,11580799979;1,15688179682005;0,271123418773796;5,69977541743152;67,4913325110654;2,91323704844499;2,32168622334192;2,05056280456812;3,63137318511525;3,54779990507726
38,3750307000003;7979,98379039983;19,6249692999997;340,998526399985;492,497912399979;250,232700366989;36,047399917999;36,047399917999;8,89873188699981;4,6;7750,11579039967;1,13690114586212;0,276304014467307;5,69133989083641;67,2321012437312;2,90045969379974;2,30387195769295;2,02756794322564;3,68885053945358;3,60545934164721
38,4166974000003;7957,98377279983;19,5833025999997;338,998524799985;489,664576799978;248,808115893989;35,911566475999;35,911566475999;8,87414853399981;4,6;7728,11577279983;1,1170158404508;0,281687124655212;5,68271284991013;66,9675687012376;2,88758652123507;2,28628926845271;2,0046021437975;3,74904604989442;3,66584091247465
38,4583641000003;7935,98375519983;19,5416358999997;336,998523199985;486,831241199978;247,383531420989;35,775733033999;35,775733033999;8,84956518099981;4,6;7706,11575519978;1,0973053868552;0,287282779242383;5,67389579084284;66,6980805724119;2,87462694565511;2,26903110994777;1,98174833070539;3,81184344333397;3,72882831336322
38,5000308000003;7913,98373759983;19,4999691999997;334,998521599985;483,997905599978;245,958946947989;35,639899591999;35,639899591999;8,82498182799981;4,6;7684,11573759977;1,07781699878988;0,293097397897751;5,66489269791027;66,4240207991268;2,8615899443292;2,25215519347955;1,95905779558179;3,87708769435693;3,79426641266921
38,5416975000003;7891,98371999983;19,4583024999997;332,998519999985;481,164569999978;244,534362474989;35,504066149999;35,504066149999;8,80039847499981;4,6;7662,11571999983;1,05858743080301;0,299142524645456;5,65570355553735;66,1456747230764;2,8484816687297;2,23571260578113;1,93657008113567;3,94466615021181;3,86204254828818
38,5833642000003;7869,98370239983;19,4166357999997;330,998518399985;478,331234399978;243,109778001989;35,368232707999;35,368232707999;8,77581512199981;4,6;7640,11570239983;1,0396365106561;0,305428222653879;5,64633034966214;65,8633414266921;2,83530699240421;2,21973640343369;1,91430818077981;4,01444636954635;3,93202420605303
38,6250309000003;7847,98368479983;19,3749690999997;328,998516799985;475,497898799978;241,685193528989;35,232399265999;35,232399265999;8,75123176899981;4,6;7618,11568479963;1,02097733399291;0,311965091467396;5,63677396927246;65,5772651296811;2,82207216304948;2,2042526079057;1,8922875164383;4,08631415431564;4,00409719812082
38,6666976000003;7825,98366719983;19,3333023999997;326,998515199985;472,664563199978;240,260609055989;35,096565823999;35,096565823999;8,72664841599981;4,6;7596,11566719999;1,00261832573061;0,318767315497719;5,62703529455755;65,2877004924136;2,80877833715282;2,18928660744684;1,87051929194912;4,16014764367566;4,07813958597472
