Dia;Q_entrada;NH_entrada;TSS_entrada;DQO_entrada;DBO_entrada;TN_entrada;TKN_entrada;TP_entrada;PO_entrada;Q_saida;NH_saida;NO_saida;TSS_saida;DQO_saida;DBO_saida;TN_saida;TKN_saida;TP_saida;PO_saida
258;8041,56564377777;24,9990562117167;287,090289079099;415,130242783091;210,861131245009;38,863385053976;38,863385053976;8,23113254593992;4,6;7811,51276838908;5,96223137815063;0,195296400886586;6,51700518458896;67,6263267376461;3,14285897280465;7,09049150461291;6,89519510372632;4,21606842220193;4,12055777327987
259;9662,24075415941;24,0007495023106;430,015739548522;622,022485069317;315,911351212493;44,7415064996442;44,7415064996442;10,0301986181123;4,6;9431,97262361992;6,5189680049327;0,0712060315202135;6,72903327149626;71,3289451590428;3,96284438888643;7,56257559167198;7,49136956015176;2,59674955771636;2,49629560753071
260;9259,05958936119;24,9997318813895;614,984181001979;888,977142888453;451,283419286915;54,6389710948321;54,6389710948321;12,3598009219317;4,6;9029,14976984402;14,1796858646774;0,0253563747103024;6,88145082499959;120,987320412786;20,5979438724461;15,4531004921485;15,4277441174382;0,1155322078453;0,00430417914939466
261;9743,98607402762;22,0000256621113;564,000248067076;815,000350715521;413,920176255934;49,190037124521;49,190037124521;11,720002993913;4,6;9513,86751050749;18,7262307465405;0,0185188191155109;7,19333290639701;164,005931474573;43,0763747848009;20,0907193844819;20,0722005653664;0,119029786133463;0,00395432206895993
262;8600,98997961222;22,0;541,998997961222;782,001002038778;397,15;48,0800501019389;48,0800501019389;11,4300100203878;4,6;8371,41262068655;19,0422989512932;0,01702785627068;7,09805868853054;155,185774122461;39,560708813103;20,3626860251802;20,3456581689095;0,115938453795506;0,00361402342058707
263;7448,63985348187;22,0;519,0;749,999821867071;380,380115786404;47,0199910933535;47,0199910933535;11,1499982186707;4,6;7218,7547002785;18,6057171298073;0,0179337602498402;6,91232765817993;122,965082450171;20,6943876320382;19,8825784704853;19,8646447102354;0,11214762007598;0,00365472608597872
264;9886,48110407444;22,0010373769004;495,958089973225;716,939209713639;364,228968944779;45,9090165666985;45,9090165666985;10,8594709377808;4,6;9655,97080523559;18,1089821287075;0,0154604344634392;7,36347807408987;108,84909267313;13,8865363785702;19,3677193464808;19,3522589120174;0,119817619827548;0,00502246043310343
265;9824,7428252119;26,9987489760134;271,059691715931;391,086499372786;198,618899325277;40,0616245440054;40,0616245440054;8,02075240156907;4,6;9594,92731244853;16,9807784682291;0,0953494540928818;7,33243350547132;70,2960119482861;3,67863402579527;18,0727757291136;17,9774262750207;1,56628299956029;1,45738698143968
266;8324,2864510174;25,0;380,0;549,0;278,525086965512;43,3000040137929;43,3000040137929;9,39000133793095;4,6;8094,47711631245;11,7542475931005;0,0932563168945071;6,85203539141361;65,467231082302;3,56618389197819;12,7730046341376;12,6797483172431;3,41722712375237;3,31553690685967
267;8963,98347944724;22,9999348729852;488,994138568665;706,991511779067;359,12067502349;46,5696513533806;46,5696513533806;10,7699257552031;4,6;8733,82688807417;9,07914923712148;0,0411378508285118;6,9396021190116;80,8510739726581;4,27292561372271;10,1978849113898;10,1567470605613;0,902919704954664;0,798413889393727
268;8842,6274756756;18,0031704197822;328,109379482485;474,158124686635;240,580473180121;33,7884650208184;33,7884650208184;8,7313870586547;4,6;8612,71246829904;5,57010678885379;0,106518823464338;6,89930819993938;73,7739617275019;3,54264688896487;6,68912378179407;6,58260495832973;1,63415510798251;1,53148565679682
269;7782,22038205526;21,0;443,0;640,0;324,935;42,35;42,35;10,19;4,6;7552,46403861969;3,68230034202722;0,0834091678033914;6,5913716737126;74,2219826802553;3,59534605830374;4,76767975642776;4,68427058862437;2,51198598229481;2,41347100838324
270;7037,39494768472;24,0;558,0;805,999875450115;409,369927138317;50,9199875450115;50,9199875450115;11,6499962635035;4,6;6807,48228751014;4,15382096711579;0,0592739195708659;6,46765756000686;88,8781805182822;3,84397262011234;5,35518726170531;5,29591334213445;0,638559428211996;0,540894032152811
271;9461,82030560208;26,9994875350139;672,927742436965;970,896994537801;493,167436466379;59,3860745182067;59,3860745182067;13,0791083109242;4,6;9231,41319397174;16,0878883011069;0,0202801788061962;7,05560103792465;148,265303765489;29,7610928278088;17,497231802666;17,4769516238598;0,117965106339181;0,00412401141782597
272;9587,0790416165;29,0002220270126;647,0;934,999555945975;474,499870114198;60,2001998243114;60,2001998243114;12,7699933391896;4,6;9356,9855574572;24,604887856086;0,0153578321527068;7,37445869021693;207,634516800407;63,3590624430692;26,0999929333588;26,0846351012061;0,121725445816705;0,00393468570592637
273;10066,5259253709;31,9952524715253;621,0;897,0;455,195198378868;61,9052728180759;61,9052728180759;12,4300067821835;4,6;9836,48627893367;29,0548834275715;0,0122001335718292;7,68240993415008;215,778266315905;70,0286563809331;30,5360698881151;30,5238697545432;0,124860191457355;0,00406137508013498
